rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
13452,2022-08-19 17:20:07-06,2449,430,2022-08-24 22:43:07-06,1,2022-02-15 20:30:53-06
13453,2022-08-19 17:30:51-06,2203,164,2022-08-28 11:43:51-06,2,2022-02-15 20:30:53-06
13454,2022-08-19 17:30:52-06,1553,430,2022-08-27 12:45:52-06,2,2022-02-15 20:30:53-06
13455,2022-08-19 17:32:17-06,1315,133,2022-08-26 12:33:17-06,1,2022-02-15 20:30:53-06
13456,2022-08-19 17:33:19-06,1644,13,2022-08-21 18:47:19-06,1,2022-02-15 20:30:53-06
13457,2022-08-19 17:33:22-06,1220,256,2022-08-26 14:37:22-06,2,2022-02-15 20:30:53-06
13458,2022-08-19 17:35:30-06,4223,228,2022-08-21 13:51:30-06,1,2022-02-15 20:30:53-06
13459,2022-08-19 17:45:40-06,3666,114,2022-08-28 19:53:40-06,2,2022-02-15 20:30:53-06
13460,2022-08-19 17:48:24-06,244,410,2022-08-27 21:13:24-06,2,2022-02-15 20:30:53-06
13461,2022-08-19 17:49:04-06,2621,421,2022-08-27 19:49:04-06,2,2022-02-15 20:30:53-06
13462,2022-08-19 17:49:19-06,3865,489,2022-08-25 23:21:19-06,2,2022-02-15 20:30:53-06
13463,2022-08-19 17:50:54-06,510,21,2022-08-28 16:00:54-06,1,2022-02-15 20:30:53-06
13464,2022-02-14 09:16:03-06,4292,576,,1,2022-02-15 20:30:53-06
13465,2022-08-19 17:54:14-06,1305,575,2022-08-21 13:55:14-06,2,2022-02-15 20:30:53-06
13466,2022-08-19 17:55:16-06,3088,262,2022-08-22 15:48:16-06,1,2022-02-15 20:30:53-06
13467,2022-08-19 17:56:44-06,696,373,2022-08-20 13:16:44-06,1,2022-02-15 20:30:53-06
13468,2022-08-19 17:56:44-06,1851,266,2022-08-28 23:26:44-06,1,2022-02-15 20:30:53-06
13469,2022-08-19 17:59:36-06,1410,235,2022-08-24 15:41:36-06,1,2022-02-15 20:30:53-06
13470,2022-08-19 18:01:16-06,3097,141,2022-08-20 20:19:16-06,1,2022-02-15 20:30:53-06
13471,2022-08-19 18:02:26-06,1391,296,2022-08-24 23:37:26-06,2,2022-02-15 20:30:53-06
13472,2022-08-19 18:03:31-06,3074,137,2022-08-27 19:54:31-06,1,2022-02-15 20:30:53-06
13473,2022-08-19 18:03:50-06,381,390,2022-08-21 19:33:50-06,2,2022-02-15 20:30:53-06
13474,2022-08-19 18:04:32-06,1209,116,2022-08-21 13:26:32-06,2,2022-02-15 20:30:53-06
13475,2022-08-19 18:05:05-06,3214,68,2022-08-20 13:22:05-06,2,2022-02-15 20:30:53-06
13476,2022-08-19 18:06:04-06,2866,7,2022-08-24 16:56:04-06,1,2022-02-15 20:30:53-06
13477,2022-08-19 18:07:00-06,1442,222,2022-08-25 19:47:00-06,1,2022-02-15 20:30:53-06
13478,2022-08-19 18:07:14-06,2190,466,2022-08-21 20:41:14-06,1,2022-02-15 20:30:53-06
13479,2022-08-19 18:09:11-06,1262,87,2022-08-25 22:35:11-06,2,2022-02-15 20:30:53-06
13480,2022-08-19 18:10:27-06,206,16,2022-08-27 15:18:27-06,2,2022-02-15 20:30:53-06
13481,2022-08-19 18:11:12-06,2678,157,2022-08-26 16:07:12-06,2,2022-02-15 20:30:53-06
13482,2022-08-19 18:14:30-06,1627,183,2022-08-23 21:57:30-06,1,2022-02-15 20:30:53-06
13483,2022-08-19 18:16:38-06,2550,441,2022-08-21 13:43:38-06,2,2022-02-15 20:30:53-06
13484,2022-08-19 18:16:52-06,1533,152,2022-08-22 16:47:52-06,2,2022-02-15 20:30:53-06
13485,2022-08-19 18:20:14-06,3802,379,2022-08-21 18:28:14-06,2,2022-02-15 20:30:53-06
13486,2022-02-14 09:16:03-06,4460,274,,1,2022-02-15 20:30:53-06
13487,2022-08-19 18:27:05-06,2609,458,2022-08-23 17:41:05-06,2,2022-02-15 20:30:53-06
13488,2022-08-19 18:28:42-06,867,444,2022-08-24 23:17:42-06,2,2022-02-15 20:30:53-06
13489,2022-08-19 18:29:06-06,2934,443,2022-08-27 14:11:06-06,1,2022-02-15 20:30:53-06
13490,2022-08-19 18:29:29-06,238,18,2022-08-21 15:36:29-06,2,2022-02-15 20:30:53-06
13491,2022-08-19 18:30:56-06,2503,258,2022-08-28 16:26:56-06,2,2022-02-15 20:30:53-06
13492,2022-08-19 18:32:04-06,1155,462,2022-08-28 19:14:04-06,2,2022-02-15 20:30:53-06
13493,2022-08-19 18:33:36-06,2927,37,2022-08-23 23:32:36-06,1,2022-02-15 20:30:53-06
13494,2022-08-19 18:36:34-06,1632,414,2022-08-20 23:52:34-06,1,2022-02-15 20:30:53-06
13495,2022-08-19 18:40:25-06,3881,92,2022-08-22 23:32:25-06,2,2022-02-15 20:30:53-06
13496,2022-08-19 18:42:29-06,3040,454,2022-08-28 23:47:29-06,2,2022-02-15 20:30:53-06
13497,2022-08-19 18:46:38-06,1296,481,2022-08-25 22:37:38-06,2,2022-02-15 20:30:53-06
13498,2022-08-19 18:51:23-06,1603,578,2022-08-23 22:32:23-06,1,2022-02-15 20:30:53-06
13499,2022-08-19 18:52:30-06,1893,300,2022-08-27 21:57:30-06,1,2022-02-15 20:30:53-06
13500,2022-08-19 18:54:39-06,1353,577,2022-08-25 14:23:39-06,1,2022-02-15 20:30:53-06
13501,2022-08-19 18:56:20-06,4369,390,2022-08-22 16:07:20-06,2,2022-02-15 20:30:53-06
13502,2022-08-19 18:58:15-06,1324,309,2022-08-21 13:21:15-06,1,2022-02-15 20:30:53-06
13503,2022-08-19 19:00:33-06,453,15,2022-08-28 14:03:33-06,1,2022-02-15 20:30:53-06
13504,2022-08-19 19:01:48-06,4322,293,2022-08-25 14:52:48-06,2,2022-02-15 20:30:53-06
13505,2022-08-19 19:05:57-06,914,536,2022-08-22 22:52:57-06,1,2022-02-15 20:30:53-06
13506,2022-08-19 19:07:06-06,1334,261,2022-08-26 01:06:06-06,1,2022-02-15 20:30:53-06
13507,2022-08-19 19:10:27-06,3324,478,2022-08-22 21:03:27-06,2,2022-02-15 20:30:53-06
13508,2022-08-19 19:12:54-06,4120,408,2022-08-28 14:47:54-06,2,2022-02-15 20:30:53-06
13509,2022-08-19 19:14:16-06,3698,128,2022-08-21 23:36:16-06,2,2022-02-15 20:30:53-06
13510,2022-08-19 19:18:30-06,691,107,2022-08-26 18:33:30-06,1,2022-02-15 20:30:53-06
13511,2022-08-19 19:21:40-06,2973,23,2022-08-20 20:26:40-06,1,2022-02-15 20:30:53-06
13512,2022-08-19 19:27:13-06,4508,62,2022-08-27 21:40:13-06,2,2022-02-15 20:30:53-06
13513,2022-08-19 19:27:53-06,1653,454,2022-08-21 23:10:53-06,1,2022-02-15 20:30:53-06
13514,2022-08-19 19:28:09-06,3407,96,2022-08-24 17:41:09-06,1,2022-02-15 20:30:53-06
13515,2022-08-19 19:29:47-06,3438,194,2022-08-23 01:12:47-06,2,2022-02-15 20:30:53-06
13516,2022-08-19 19:32:45-06,4286,95,2022-08-26 21:38:45-06,1,2022-02-15 20:30:53-06
13517,2022-08-19 19:33:17-06,533,186,2022-08-23 15:40:17-06,2,2022-02-15 20:30:53-06
13518,2022-08-19 19:36:17-06,352,528,2022-08-24 01:06:17-06,1,2022-02-15 20:30:53-06
13519,2022-08-19 19:37:07-06,182,12,2022-08-22 18:26:07-06,2,2022-02-15 20:30:53-06
13520,2022-08-19 19:41:46-06,3326,74,2022-08-21 18:53:46-06,1,2022-02-15 20:30:53-06
13521,2022-08-19 19:42:28-06,2586,384,2022-08-21 23:12:28-06,1,2022-02-15 20:30:53-06
13522,2022-08-19 19:44:06-06,2940,343,2022-08-27 22:30:06-06,1,2022-02-15 20:30:53-06
13523,2022-08-19 19:47:03-06,163,572,2022-08-28 00:43:03-06,1,2022-02-15 20:30:53-06
13524,2022-08-19 19:48:43-06,4557,593,2022-08-26 20:14:43-06,2,2022-02-15 20:30:53-06
13525,2022-08-19 19:50:44-06,3514,111,2022-08-26 15:58:44-06,2,2022-02-15 20:30:53-06
13526,2022-08-19 19:58:42-06,1966,277,2022-08-27 15:36:42-06,2,2022-02-15 20:30:53-06
13527,2022-08-19 20:00:47-06,4424,521,2022-08-24 18:03:47-06,1,2022-02-15 20:30:53-06
13528,2022-08-19 20:03:31-06,1847,202,2022-08-25 20:09:31-06,1,2022-02-15 20:30:53-06
13529,2022-08-19 20:07:47-06,1979,193,2022-08-21 14:50:47-06,1,2022-02-15 20:30:53-06
13530,2022-08-19 20:12:43-06,597,156,2022-08-23 02:01:43-06,2,2022-02-15 20:30:53-06
13531,2022-08-19 20:26:10-06,2778,156,2022-08-24 20:41:10-06,1,2022-02-15 20:30:53-06
13532,2022-08-19 20:29:28-06,1433,168,2022-08-23 15:53:28-06,2,2022-02-15 20:30:53-06
13533,2022-08-19 20:30:00-06,1801,436,2022-08-26 22:53:00-06,1,2022-02-15 20:30:53-06
13534,2022-02-14 09:16:03-06,2476,75,,1,2022-02-15 20:30:53-06
13535,2022-08-19 20:30:25-06,1563,86,2022-08-27 21:35:25-06,1,2022-02-15 20:30:53-06
13536,2022-08-19 20:35:16-06,667,183,2022-08-24 21:06:16-06,2,2022-02-15 20:30:53-06
13537,2022-08-19 20:39:15-06,2521,418,2022-08-23 15:03:15-06,2,2022-02-15 20:30:53-06
13538,2022-02-14 09:16:03-06,581,279,,1,2022-02-15 20:30:53-06
13539,2022-08-19 20:40:27-06,3110,518,2022-08-27 00:15:27-06,1,2022-02-15 20:30:53-06
13540,2022-08-19 20:41:23-06,3785,557,2022-08-27 02:09:23-06,2,2022-02-15 20:30:53-06
13541,2022-08-19 20:41:41-06,1363,15,2022-08-24 16:14:41-06,1,2022-02-15 20:30:53-06
13542,2022-08-19 20:41:57-06,4543,147,2022-08-28 20:21:57-06,2,2022-02-15 20:30:53-06
13543,2022-08-19 20:43:13-06,2142,163,2022-08-29 00:14:13-06,2,2022-02-15 20:30:53-06
13544,2022-08-19 20:44:26-06,58,538,2022-08-27 15:11:26-06,1,2022-02-15 20:30:53-06
13545,2022-08-19 20:50:15-06,615,417,2022-08-27 15:24:15-06,1,2022-02-15 20:30:53-06
13546,2022-08-19 20:50:24-06,2492,390,2022-08-27 20:04:24-06,2,2022-02-15 20:30:53-06
13547,2022-08-19 20:53:16-06,3122,456,2022-08-24 21:02:16-06,1,2022-02-15 20:30:53-06
13548,2022-08-19 20:53:20-06,4389,319,2022-08-27 14:54:20-06,1,2022-02-15 20:30:53-06
13549,2022-08-19 20:58:41-06,508,274,2022-08-28 15:49:41-06,1,2022-02-15 20:30:53-06
13550,2022-08-19 20:58:51-06,208,206,2022-08-27 17:45:51-06,2,2022-02-15 20:30:53-06
13551,2022-08-19 21:00:30-06,1049,503,2022-08-20 23:26:30-06,2,2022-02-15 20:30:53-06
13552,2022-08-19 21:03:51-06,758,578,2022-08-22 19:48:51-06,2,2022-02-15 20:30:53-06
13553,2022-08-19 21:07:21-06,4407,314,2022-08-28 02:55:21-06,1,2022-02-15 20:30:53-06
13554,2022-08-19 21:08:39-06,2648,569,2022-08-28 00:11:39-06,2,2022-02-15 20:30:53-06
13555,2022-08-19 21:09:50-06,3176,93,2022-08-28 22:20:50-06,1,2022-02-15 20:30:53-06
13556,2022-08-19 21:10:26-06,3914,266,2022-08-25 23:45:26-06,2,2022-02-15 20:30:53-06
13557,2022-08-19 21:12:41-06,2290,23,2022-08-20 19:33:41-06,2,2022-02-15 20:30:53-06
13558,2022-08-19 21:13:17-06,1551,564,2022-08-23 23:38:17-06,1,2022-02-15 20:30:53-06
13559,2022-08-19 21:16:07-06,2413,444,2022-08-24 16:23:07-06,1,2022-02-15 20:30:53-06
13560,2022-08-19 21:17:16-06,820,56,2022-08-28 01:38:16-06,1,2022-02-15 20:30:53-06
13561,2022-02-14 09:16:03-06,3202,530,,1,2022-02-15 20:30:53-06
13562,2022-08-19 21:31:45-06,4547,36,2022-08-25 02:59:45-06,1,2022-02-15 20:30:53-06
13563,2022-08-19 21:33:31-06,599,366,2022-08-24 00:08:31-06,2,2022-02-15 20:30:53-06
13564,2022-08-19 21:34:46-06,678,36,2022-08-28 16:18:46-06,2,2022-02-15 20:30:53-06
13565,2022-08-19 21:38:52-06,3378,214,2022-08-27 00:17:52-06,1,2022-02-15 20:30:53-06
13566,2022-08-19 21:45:32-06,4397,558,2022-08-27 19:12:32-06,2,2022-02-15 20:30:53-06
13567,2022-08-19 21:49:21-06,543,242,2022-08-26 03:27:21-06,1,2022-02-15 20:30:53-06
13568,2022-08-19 22:02:46-06,1243,151,2022-08-26 20:12:46-06,2,2022-02-15 20:30:53-06
13569,2022-08-19 22:02:59-06,1934,496,2022-08-27 17:51:59-06,1,2022-02-15 20:30:53-06
13570,2022-08-19 22:04:57-06,2808,188,2022-08-23 23:19:57-06,2,2022-02-15 20:30:53-06
13571,2022-08-19 22:05:14-06,1251,458,2022-08-24 20:59:14-06,2,2022-02-15 20:30:53-06
13572,2022-08-19 22:07:27-06,660,11,2022-08-23 16:33:27-06,1,2022-02-15 20:30:53-06
13573,2022-08-19 22:10:14-06,3032,59,2022-08-21 17:59:14-06,1,2022-02-15 20:30:53-06
13574,2022-08-19 22:10:39-06,2383,552,2022-08-20 19:21:39-06,2,2022-02-15 20:30:53-06
13575,2022-08-19 22:15:20-06,2729,339,2022-08-28 00:36:20-06,2,2022-02-15 20:30:53-06
13576,2022-08-19 22:19:56-06,2669,223,2022-08-22 02:08:56-06,2,2022-02-15 20:30:53-06
13577,2022-02-14 09:16:03-06,3844,448,,2,2022-02-15 20:30:53-06
13578,2022-02-14 09:16:03-06,4301,352,,2,2022-02-15 20:30:53-06
13579,2022-08-19 22:22:06-06,4237,333,2022-08-27 19:33:06-06,2,2022-02-15 20:30:53-06
13580,2022-08-19 22:23:34-06,4419,526,2022-08-22 19:45:34-06,1,2022-02-15 20:30:53-06
13581,2022-08-19 22:26:15-06,1753,119,2022-08-21 04:07:15-06,2,2022-02-15 20:30:53-06
13582,2022-08-19 22:28:11-06,211,166,2022-08-22 19:06:11-06,2,2022-02-15 20:30:53-06
13583,2022-08-19 22:29:45-06,176,74,2022-08-25 23:49:45-06,1,2022-02-15 20:30:53-06
13584,2022-02-14 09:16:03-06,3966,548,,2,2022-02-15 20:30:53-06
13585,2022-08-19 22:32:23-06,3314,470,2022-08-27 16:36:23-06,1,2022-02-15 20:30:53-06
13586,2022-08-19 22:40:33-06,4544,445,2022-08-24 18:32:33-06,2,2022-02-15 20:30:53-06
13587,2022-02-14 09:16:03-06,2455,431,,2,2022-02-15 20:30:53-06
13588,2022-08-19 22:47:11-06,702,279,2022-08-27 19:45:11-06,2,2022-02-15 20:30:53-06
13589,2022-08-19 22:47:25-06,3216,574,2022-08-22 18:29:25-06,2,2022-02-15 20:30:53-06
13590,2022-08-19 22:48:59-06,4417,264,2022-08-24 17:44:59-06,2,2022-02-15 20:30:53-06
13591,2022-08-19 22:50:05-06,3089,390,2022-08-27 01:43:05-06,2,2022-02-15 20:30:53-06
13592,2022-08-19 22:50:35-06,1509,470,2022-08-22 21:52:35-06,1,2022-02-15 20:30:53-06
13593,2022-08-19 22:50:52-06,261,585,2022-08-26 22:28:52-06,2,2022-02-15 20:30:53-06
13594,2022-08-19 22:53:31-06,3424,7,2022-08-23 02:01:31-06,1,2022-02-15 20:30:53-06
13595,2022-08-19 22:54:27-06,673,545,2022-08-28 18:25:27-06,1,2022-02-15 20:30:53-06
13596,2022-08-19 22:58:58-06,482,513,2022-08-27 01:35:58-06,1,2022-02-15 20:30:53-06
13597,2022-08-19 22:59:05-06,3697,72,2022-08-23 22:38:05-06,2,2022-02-15 20:30:53-06
13598,2022-08-19 22:59:17-06,2803,259,2022-08-28 18:02:17-06,1,2022-02-15 20:30:53-06
13599,2022-08-19 23:00:03-06,3333,150,2022-08-29 00:56:03-06,1,2022-02-15 20:30:53-06
13600,2022-08-19 23:00:25-06,431,528,2022-08-27 19:39:25-06,1,2022-02-15 20:30:53-06
13601,2022-08-19 23:01:15-06,2166,189,2022-08-28 23:14:15-06,2,2022-02-15 20:30:53-06
13602,2022-08-19 23:02:02-06,2805,348,2022-08-26 21:51:02-06,1,2022-02-15 20:30:53-06
13603,2022-08-19 23:02:48-06,937,362,2022-08-29 02:39:48-06,1,2022-02-15 20:30:53-06
13604,2022-08-19 23:03:33-06,4352,353,2022-08-21 00:06:33-06,1,2022-02-15 20:30:53-06
13605,2022-08-19 23:06:17-06,4446,522,2022-08-25 17:53:17-06,2,2022-02-15 20:30:53-06
13606,2022-08-19 23:07:01-06,83,146,2022-08-26 21:59:01-06,2,2022-02-15 20:30:53-06
13607,2022-08-19 23:08:42-06,2692,491,2022-08-20 18:59:42-06,2,2022-02-15 20:30:53-06
13608,2022-08-19 23:10:44-06,4110,193,2022-08-24 00:08:44-06,1,2022-02-15 20:30:53-06
13609,2022-08-19 23:11:51-06,299,328,2022-08-22 21:13:51-06,2,2022-02-15 20:30:53-06
13610,2022-08-19 23:14:12-06,2526,3,2022-08-25 17:44:12-06,2,2022-02-15 20:30:53-06
13611,2022-08-19 23:20:42-06,1460,112,2022-08-28 03:07:42-06,1,2022-02-15 20:30:53-06
13612,2022-08-19 23:22:08-06,675,505,2022-08-27 19:22:08-06,1,2022-02-15 20:30:53-06
13613,2022-08-19 23:23:53-06,2415,201,2022-08-29 04:40:53-06,2,2022-02-15 20:30:53-06
13614,2022-08-19 23:28:37-06,3736,381,2022-08-22 00:54:37-06,2,2022-02-15 20:30:53-06
13615,2022-08-19 23:28:53-06,1864,539,2022-08-27 04:40:53-06,2,2022-02-15 20:30:53-06
13616,2022-08-19 23:30:33-06,1694,194,2022-08-27 02:29:33-06,2,2022-02-15 20:30:53-06
13617,2022-08-19 23:35:30-06,4059,526,2022-08-29 02:03:30-06,1,2022-02-15 20:30:53-06
13618,2022-08-19 23:36:46-06,390,390,2022-08-28 22:17:46-06,2,2022-02-15 20:30:53-06
13619,2022-08-19 23:39:26-06,1068,365,2022-08-22 22:22:26-06,2,2022-02-15 20:30:53-06
13620,2022-08-19 23:41:27-06,2361,92,2022-08-24 04:02:27-06,1,2022-02-15 20:30:53-06
13621,2022-08-19 23:43:44-06,3754,581,2022-08-22 23:25:44-06,2,2022-02-15 20:30:53-06
13622,2022-08-19 23:45:32-06,3355,335,2022-08-24 19:40:32-06,1,2022-02-15 20:30:53-06
13623,2022-08-19 23:49:46-06,3948,321,2022-08-24 22:19:46-06,2,2022-02-15 20:30:53-06
13624,2022-08-19 23:51:02-06,430,63,2022-08-28 19:39:02-06,1,2022-02-15 20:30:53-06
13625,2022-08-19 23:52:03-06,60,422,2022-08-27 00:43:03-06,1,2022-02-15 20:30:53-06
13626,2022-08-19 23:55:24-06,594,524,2022-08-29 05:32:24-06,1,2022-02-15 20:30:53-06
13627,2022-08-19 23:59:00-06,603,329,2022-08-29 04:43:00-06,2,2022-02-15 20:30:53-06
13628,2022-08-20 00:03:53-06,1006,500,2022-08-22 04:27:53-06,2,2022-02-15 20:30:53-06
13629,2022-08-20 00:04:07-06,1834,392,2022-08-25 05:36:07-06,1,2022-02-15 20:30:53-06
13630,2022-08-20 00:05:56-06,3346,244,2022-08-28 21:15:56-06,1,2022-02-15 20:30:53-06
13631,2022-08-20 00:07:37-06,1015,535,2022-08-21 21:01:37-06,1,2022-02-15 20:30:53-06
13632,2022-08-20 00:10:52-06,4008,409,2022-08-29 03:19:52-06,2,2022-02-15 20:30:53-06
13633,2022-08-20 00:13:47-06,3227,301,2022-08-24 04:25:47-06,1,2022-02-15 20:30:53-06
13634,2022-08-20 00:16:45-06,850,411,2022-08-21 20:38:45-06,1,2022-02-15 20:30:53-06
13635,2022-08-20 00:17:35-06,669,286,2022-08-28 23:27:35-06,1,2022-02-15 20:30:53-06
13636,2022-08-20 00:20:09-06,1467,349,2022-08-23 02:58:09-06,1,2022-02-15 20:30:53-06
13637,2022-08-20 00:21:15-06,2298,342,2022-08-24 03:13:15-06,2,2022-02-15 20:30:53-06
13638,2022-08-20 00:21:15-06,3255,493,2022-08-23 04:09:15-06,2,2022-02-15 20:30:53-06
13639,2022-08-20 00:22:07-06,2489,562,2022-08-23 04:24:07-06,2,2022-02-15 20:30:53-06
13640,2022-08-20 00:22:53-06,3427,541,2022-08-21 04:54:53-06,2,2022-02-15 20:30:53-06
13641,2022-08-20 00:34:42-06,367,281,2022-08-25 22:18:42-06,1,2022-02-15 20:30:53-06
13642,2022-08-20 00:42:17-06,4415,452,2022-08-29 03:49:17-06,1,2022-02-15 20:30:53-06
13643,2022-08-20 00:42:24-06,2443,398,2022-08-26 02:13:24-06,2,2022-02-15 20:30:53-06
13644,2022-08-20 00:46:30-06,970,464,2022-08-26 18:54:30-06,1,2022-02-15 20:30:53-06
13645,2022-08-20 00:47:05-06,157,387,2022-08-22 19:58:05-06,1,2022-02-15 20:30:53-06
13646,2022-08-20 00:47:08-06,1347,242,2022-08-29 01:33:08-06,1,2022-02-15 20:30:53-06
13647,2022-08-20 00:48:07-06,3269,519,2022-08-28 00:56:07-06,2,2022-02-15 20:30:53-06
13648,2022-08-20 00:48:10-06,3921,596,2022-08-22 05:15:10-06,2,2022-02-15 20:30:53-06
13649,2022-08-20 00:48:38-06,1495,259,2022-08-23 00:43:38-06,2,2022-02-15 20:30:53-06
13650,2022-08-20 00:49:06-06,2644,322,2022-08-28 03:11:06-06,1,2022-02-15 20:30:53-06
13651,2022-08-20 00:50:08-06,1082,256,2022-08-21 00:11:08-06,1,2022-02-15 20:30:53-06
13652,2022-08-20 00:52:34-06,2548,67,2022-08-23 01:58:34-06,2,2022-02-15 20:30:53-06
13653,2022-08-20 00:54:54-06,4029,129,2022-08-28 23:43:54-06,1,2022-02-15 20:30:53-06
13654,2022-08-20 00:58:21-06,1582,469,2022-08-21 02:40:21-06,2,2022-02-15 20:30:53-06
13655,2022-08-20 00:59:13-06,4294,207,2022-08-22 05:04:13-06,1,2022-02-15 20:30:53-06
13656,2022-08-20 01:01:07-06,3180,411,2022-08-28 06:16:07-06,2,2022-02-15 20:30:53-06
13657,2022-08-20 01:01:39-06,1752,414,2022-08-23 00:31:39-06,1,2022-02-15 20:30:53-06
13658,2022-08-20 01:02:22-06,3827,487,2022-08-27 23:00:22-06,1,2022-02-15 20:30:53-06
13659,2022-08-20 01:05:52-06,3610,520,2022-08-24 05:38:52-06,1,2022-02-15 20:30:53-06
13660,2022-08-20 01:05:56-06,3972,72,2022-08-22 06:22:56-06,1,2022-02-15 20:30:53-06
13661,2022-08-20 01:05:59-06,3996,471,2022-08-29 05:15:59-06,1,2022-02-15 20:30:53-06
13662,2022-08-20 01:11:58-06,3880,592,2022-08-26 06:34:58-06,1,2022-02-15 20:30:53-06
13663,2022-08-20 01:12:33-06,3969,240,2022-08-26 20:23:33-06,2,2022-02-15 20:30:53-06
13664,2022-08-20 01:18:36-06,3750,264,2022-08-26 04:04:36-06,1,2022-02-15 20:30:53-06
13665,2022-08-20 01:19:20-06,117,291,2022-08-27 23:26:20-06,1,2022-02-15 20:30:53-06
13666,2022-08-20 01:20:19-06,2007,451,2022-08-21 20:22:19-06,1,2022-02-15 20:30:53-06
13667,2022-08-20 01:25:34-06,3856,280,2022-08-24 00:04:34-06,2,2022-02-15 20:30:53-06
13668,2022-08-20 01:26:06-06,3659,123,2022-08-24 22:52:06-06,2,2022-02-15 20:30:53-06
13669,2022-08-20 01:26:32-06,4504,261,2022-08-27 01:10:32-06,2,2022-02-15 20:30:53-06
13670,2022-08-20 01:27:01-06,1951,147,2022-08-28 22:59:01-06,2,2022-02-15 20:30:53-06
13671,2022-08-20 01:27:03-06,1473,201,2022-08-25 20:56:03-06,1,2022-02-15 20:30:53-06
13672,2022-08-20 01:27:27-06,2068,201,2022-08-21 23:15:27-06,2,2022-02-15 20:30:53-06
13673,2022-08-20 01:27:30-06,343,332,2022-08-25 22:14:30-06,1,2022-02-15 20:30:53-06
13674,2022-08-20 01:30:54-06,3397,36,2022-08-21 19:59:54-06,1,2022-02-15 20:30:53-06
13675,2022-08-20 01:32:51-06,350,493,2022-08-26 20:52:51-06,2,2022-02-15 20:30:53-06
13676,2022-08-20 01:33:21-06,3170,103,2022-08-24 19:51:21-06,1,2022-02-15 20:30:53-06
13677,2022-08-20 01:34:41-06,4013,15,2022-08-26 04:51:41-06,2,2022-02-15 20:30:53-06
13678,2022-08-20 01:38:24-06,1118,337,2022-08-27 06:54:24-06,2,2022-02-15 20:30:53-06
13679,2022-08-20 01:39:34-06,2878,229,2022-08-29 03:06:34-06,2,2022-02-15 20:30:53-06
13680,2022-08-20 01:44:06-06,2822,70,2022-08-27 02:58:06-06,2,2022-02-15 20:30:53-06
13681,2022-08-20 01:47:37-06,3039,328,2022-08-27 02:47:37-06,1,2022-02-15 20:30:53-06
13682,2022-08-20 01:50:39-06,287,30,2022-08-21 02:05:39-06,2,2022-02-15 20:30:53-06
13683,2022-08-20 01:54:55-06,1729,255,2022-08-24 07:10:55-06,2,2022-02-15 20:30:53-06
13684,2022-08-20 01:55:53-06,2213,348,2022-08-25 01:11:53-06,1,2022-02-15 20:30:53-06
13685,2022-08-20 01:57:11-06,3336,260,2022-08-27 00:26:11-06,1,2022-02-15 20:30:53-06
13686,2022-08-20 01:57:28-06,666,306,2022-08-24 00:21:28-06,2,2022-02-15 20:30:53-06
13687,2022-08-20 01:57:51-06,3629,290,2022-08-22 00:02:51-06,2,2022-02-15 20:30:53-06
13688,2022-08-20 01:59:38-06,1116,572,2022-08-27 21:54:38-06,2,2022-02-15 20:30:53-06
13689,2022-08-20 02:04:30-06,819,336,2022-08-21 22:38:30-06,2,2022-02-15 20:30:53-06
13690,2022-08-20 02:07:27-06,3721,513,2022-08-23 01:03:27-06,2,2022-02-15 20:30:53-06
13691,2022-08-20 02:07:39-06,676,548,2022-08-28 08:03:39-06,1,2022-02-15 20:30:53-06
13692,2022-08-20 02:07:52-06,1928,65,2022-08-20 22:17:52-06,1,2022-02-15 20:30:53-06
13693,2022-08-20 02:11:42-06,933,552,2022-08-24 08:00:42-06,2,2022-02-15 20:30:53-06
13694,2022-08-20 02:13:23-06,3654,454,2022-08-27 23:10:23-06,1,2022-02-15 20:30:53-06
13695,2022-08-20 02:13:25-06,3114,258,2022-08-27 04:51:25-06,2,2022-02-15 20:30:53-06
13696,2022-08-20 02:16:15-06,1279,206,2022-08-20 20:33:15-06,1,2022-02-15 20:30:53-06
13697,2022-08-20 02:21:08-06,291,76,2022-08-29 05:33:08-06,1,2022-02-15 20:30:53-06
13698,2022-08-20 02:24:26-06,3829,364,2022-08-21 22:04:26-06,2,2022-02-15 20:30:53-06
13699,2022-08-20 02:26:14-06,3913,21,2022-08-29 01:16:14-06,2,2022-02-15 20:30:53-06
13700,2022-08-20 02:26:17-06,4229,265,2022-08-26 22:49:17-06,2,2022-02-15 20:30:53-06
13701,2022-08-20 02:27:05-06,1643,564,2022-08-21 07:54:05-06,1,2022-02-15 20:30:53-06
13702,2022-08-20 02:27:20-06,700,296,2022-08-29 08:04:20-06,2,2022-02-15 20:30:53-06
13703,2022-08-20 02:29:35-06,2296,356,2022-08-27 01:03:35-06,2,2022-02-15 20:30:53-06
13704,2022-08-20 02:32:04-06,3373,4,2022-08-23 07:29:04-06,2,2022-02-15 20:30:53-06
13705,2022-08-20 02:32:23-06,3663,451,2022-08-21 06:51:23-06,1,2022-02-15 20:30:53-06
13706,2022-08-20 02:32:56-06,3005,363,2022-08-27 22:22:56-06,2,2022-02-15 20:30:53-06
13707,2022-08-20 02:33:58-06,826,232,2022-08-23 00:44:58-06,2,2022-02-15 20:30:53-06
13708,2022-08-20 02:34:07-06,2236,218,2022-08-26 03:17:07-06,1,2022-02-15 20:30:53-06
