inventory_id,film_id,store_id,last_update
1950,424,2,2022-02-15 04:09:17-06
1951,425,2,2022-02-15 04:09:17-06
1952,425,2,2022-02-15 04:09:17-06
1953,426,2,2022-02-15 04:09:17-06
1954,426,2,2022-02-15 04:09:17-06
1955,426,2,2022-02-15 04:09:17-06
1956,427,1,2022-02-15 04:09:17-06
1957,427,1,2022-02-15 04:09:17-06
1958,427,1,2022-02-15 04:09:17-06
1959,427,1,2022-02-15 04:09:17-06
1960,428,1,2022-02-15 04:09:17-06
1961,428,1,2022-02-15 04:09:17-06
1962,428,1,2022-02-15 04:09:17-06
1963,428,1,2022-02-15 04:09:17-06
1964,428,2,2022-02-15 04:09:17-06
1965,428,2,2022-02-15 04:09:17-06
1966,429,1,2022-02-15 04:09:17-06
1967,429,1,2022-02-15 04:09:17-06
1968,429,2,2022-02-15 04:09:17-06
1969,429,2,2022-02-15 04:09:17-06
1970,429,2,2022-02-15 04:09:17-06
1971,429,2,2022-02-15 04:09:17-06
1972,430,2,2022-02-15 04:09:17-06
1973,430,2,2022-02-15 04:09:17-06
1974,430,2,2022-02-15 04:09:17-06
1975,430,2,2022-02-15 04:09:17-06
1976,431,2,2022-02-15 04:09:17-06
1977,431,2,2022-02-15 04:09:17-06
1978,431,2,2022-02-15 04:09:17-06
1979,432,1,2022-02-15 04:09:17-06
1980,432,1,2022-02-15 04:09:17-06
1981,432,1,2022-02-15 04:09:17-06
1982,432,2,2022-02-15 04:09:17-06
1983,432,2,2022-02-15 04:09:17-06
1984,433,1,2022-02-15 04:09:17-06
1985,433,1,2022-02-15 04:09:17-06
1986,433,1,2022-02-15 04:09:17-06
1987,433,1,2022-02-15 04:09:17-06
1988,433,2,2022-02-15 04:09:17-06
1989,433,2,2022-02-15 04:09:17-06
1990,434,1,2022-02-15 04:09:17-06
1991,434,1,2022-02-15 04:09:17-06
1992,434,1,2022-02-15 04:09:17-06
1993,434,1,2022-02-15 04:09:17-06
1994,434,2,2022-02-15 04:09:17-06
1995,434,2,2022-02-15 04:09:17-06
1996,434,2,2022-02-15 04:09:17-06
1997,434,2,2022-02-15 04:09:17-06
1998,435,1,2022-02-15 04:09:17-06
1999,435,1,2022-02-15 04:09:17-06
2000,436,1,2022-02-15 04:09:17-06
2001,436,1,2022-02-15 04:09:17-06
2002,436,1,2022-02-15 04:09:17-06
2003,436,2,2022-02-15 04:09:17-06
2004,436,2,2022-02-15 04:09:17-06
2005,436,2,2022-02-15 04:09:17-06
2006,437,1,2022-02-15 04:09:17-06
2007,437,1,2022-02-15 04:09:17-06
2008,437,2,2022-02-15 04:09:17-06
2009,437,2,2022-02-15 04:09:17-06
2010,437,2,2022-02-15 04:09:17-06
2011,437,2,2022-02-15 04:09:17-06
2012,438,1,2022-02-15 04:09:17-06
2013,438,1,2022-02-15 04:09:17-06
2014,438,2,2022-02-15 04:09:17-06
2015,438,2,2022-02-15 04:09:17-06
2016,438,2,2022-02-15 04:09:17-06
2017,439,1,2022-02-15 04:09:17-06
2018,439,1,2022-02-15 04:09:17-06
2019,439,1,2022-02-15 04:09:17-06
2020,439,1,2022-02-15 04:09:17-06
2021,439,2,2022-02-15 04:09:17-06
2022,439,2,2022-02-15 04:09:17-06
2023,440,1,2022-02-15 04:09:17-06
2024,440,1,2022-02-15 04:09:17-06
2025,440,2,2022-02-15 04:09:17-06
2026,440,2,2022-02-15 04:09:17-06
2027,441,1,2022-02-15 04:09:17-06
2028,441,1,2022-02-15 04:09:17-06
2029,442,1,2022-02-15 04:09:17-06
2030,442,1,2022-02-15 04:09:17-06
2031,442,1,2022-02-15 04:09:17-06
2032,443,1,2022-02-15 04:09:17-06
2033,443,1,2022-02-15 04:09:17-06
2034,443,1,2022-02-15 04:09:17-06
2035,443,2,2022-02-15 04:09:17-06
2036,443,2,2022-02-15 04:09:17-06
2037,443,2,2022-02-15 04:09:17-06
2038,443,2,2022-02-15 04:09:17-06
2039,444,1,2022-02-15 04:09:17-06
2040,444,1,2022-02-15 04:09:17-06
2041,444,1,2022-02-15 04:09:17-06
2042,444,1,2022-02-15 04:09:17-06
2043,444,2,2022-02-15 04:09:17-06
2044,444,2,2022-02-15 04:09:17-06
2045,444,2,2022-02-15 04:09:17-06
2046,444,2,2022-02-15 04:09:17-06
2047,445,1,2022-02-15 04:09:17-06
2048,445,1,2022-02-15 04:09:17-06
2049,445,1,2022-02-15 04:09:17-06
2050,445,2,2022-02-15 04:09:17-06
2051,445,2,2022-02-15 04:09:17-06
2052,445,2,2022-02-15 04:09:17-06
2053,446,1,2022-02-15 04:09:17-06
2054,446,1,2022-02-15 04:09:17-06
2055,446,2,2022-02-15 04:09:17-06
2056,446,2,2022-02-15 04:09:17-06
2057,447,1,2022-02-15 04:09:17-06
2058,447,1,2022-02-15 04:09:17-06
2059,447,1,2022-02-15 04:09:17-06
2060,447,1,2022-02-15 04:09:17-06
2061,447,2,2022-02-15 04:09:17-06
2062,447,2,2022-02-15 04:09:17-06
2063,447,2,2022-02-15 04:09:17-06
2064,448,1,2022-02-15 04:09:17-06
2065,448,1,2022-02-15 04:09:17-06
2066,448,2,2022-02-15 04:09:17-06
2067,448,2,2022-02-15 04:09:17-06
2068,448,2,2022-02-15 04:09:17-06
2069,449,2,2022-02-15 04:09:17-06
2070,449,2,2022-02-15 04:09:17-06
2071,449,2,2022-02-15 04:09:17-06
2072,449,2,2022-02-15 04:09:17-06
2073,450,1,2022-02-15 04:09:17-06
2074,450,1,2022-02-15 04:09:17-06
2075,450,1,2022-02-15 04:09:17-06
2076,450,2,2022-02-15 04:09:17-06
2077,450,2,2022-02-15 04:09:17-06
2078,450,2,2022-02-15 04:09:17-06
2079,450,2,2022-02-15 04:09:17-06
2080,451,1,2022-02-15 04:09:17-06
2081,451,1,2022-02-15 04:09:17-06
2082,451,2,2022-02-15 04:09:17-06
2083,451,2,2022-02-15 04:09:17-06
2084,451,2,2022-02-15 04:09:17-06
2085,452,2,2022-02-15 04:09:17-06
2086,452,2,2022-02-15 04:09:17-06
2087,452,2,2022-02-15 04:09:17-06
2088,452,2,2022-02-15 04:09:17-06
2089,453,1,2022-02-15 04:09:17-06
2090,453,1,2022-02-15 04:09:17-06
2091,453,1,2022-02-15 04:09:17-06
2092,453,2,2022-02-15 04:09:17-06
2093,453,2,2022-02-15 04:09:17-06
2094,454,1,2022-02-15 04:09:17-06
2095,454,1,2022-02-15 04:09:17-06
2096,455,1,2022-02-15 04:09:17-06
2097,455,1,2022-02-15 04:09:17-06
2098,455,1,2022-02-15 04:09:17-06
2099,455,1,2022-02-15 04:09:17-06
2100,456,1,2022-02-15 04:09:17-06
2101,456,1,2022-02-15 04:09:17-06
2102,456,2,2022-02-15 04:09:17-06
2103,456,2,2022-02-15 04:09:17-06
2104,456,2,2022-02-15 04:09:17-06
2105,456,2,2022-02-15 04:09:17-06
2106,457,1,2022-02-15 04:09:17-06
2107,457,1,2022-02-15 04:09:17-06
2108,457,2,2022-02-15 04:09:17-06
2109,457,2,2022-02-15 04:09:17-06
2110,457,2,2022-02-15 04:09:17-06
2111,457,2,2022-02-15 04:09:17-06
2112,458,1,2022-02-15 04:09:17-06
2113,458,1,2022-02-15 04:09:17-06
2114,458,2,2022-02-15 04:09:17-06
2115,458,2,2022-02-15 04:09:17-06
2116,458,2,2022-02-15 04:09:17-06
2117,458,2,2022-02-15 04:09:17-06
2118,459,2,2022-02-15 04:09:17-06
2119,459,2,2022-02-15 04:09:17-06
2120,460,1,2022-02-15 04:09:17-06
2121,460,1,2022-02-15 04:09:17-06
2122,460,1,2022-02-15 04:09:17-06
2123,460,1,2022-02-15 04:09:17-06
2124,460,2,2022-02-15 04:09:17-06
2125,460,2,2022-02-15 04:09:17-06
2126,460,2,2022-02-15 04:09:17-06
2127,460,2,2022-02-15 04:09:17-06
2128,461,1,2022-02-15 04:09:17-06
2129,461,1,2022-02-15 04:09:17-06
2130,461,2,2022-02-15 04:09:17-06
2131,461,2,2022-02-15 04:09:17-06
2132,461,2,2022-02-15 04:09:17-06
2133,461,2,2022-02-15 04:09:17-06
2134,462,1,2022-02-15 04:09:17-06
2135,462,1,2022-02-15 04:09:17-06
2136,462,2,2022-02-15 04:09:17-06
2137,462,2,2022-02-15 04:09:17-06
2138,462,2,2022-02-15 04:09:17-06
2139,463,1,2022-02-15 04:09:17-06
2140,463,1,2022-02-15 04:09:17-06
2141,463,1,2022-02-15 04:09:17-06
2142,463,2,2022-02-15 04:09:17-06
2143,463,2,2022-02-15 04:09:17-06
2144,464,1,2022-02-15 04:09:17-06
2145,464,1,2022-02-15 04:09:17-06
2146,464,1,2022-02-15 04:09:17-06
2147,464,1,2022-02-15 04:09:17-06
2148,464,2,2022-02-15 04:09:17-06
2149,464,2,2022-02-15 04:09:17-06
2150,464,2,2022-02-15 04:09:17-06
2151,465,1,2022-02-15 04:09:17-06
2152,465,1,2022-02-15 04:09:17-06
2153,465,2,2022-02-15 04:09:17-06
2154,465,2,2022-02-15 04:09:17-06
2155,465,2,2022-02-15 04:09:17-06
2156,466,1,2022-02-15 04:09:17-06
2157,466,1,2022-02-15 04:09:17-06
2158,467,1,2022-02-15 04:09:17-06
2159,467,1,2022-02-15 04:09:17-06
2160,467,1,2022-02-15 04:09:17-06
2161,467,1,2022-02-15 04:09:17-06
2162,467,2,2022-02-15 04:09:17-06
2163,467,2,2022-02-15 04:09:17-06
2164,467,2,2022-02-15 04:09:17-06
2165,468,1,2022-02-15 04:09:17-06
2166,468,1,2022-02-15 04:09:17-06
2167,468,1,2022-02-15 04:09:17-06
2168,468,1,2022-02-15 04:09:17-06
2169,468,2,2022-02-15 04:09:17-06
2170,468,2,2022-02-15 04:09:17-06
2171,468,2,2022-02-15 04:09:17-06
2172,468,2,2022-02-15 04:09:17-06
2173,469,2,2022-02-15 04:09:17-06
2174,469,2,2022-02-15 04:09:17-06
2175,469,2,2022-02-15 04:09:17-06
2176,470,1,2022-02-15 04:09:17-06
2177,470,1,2022-02-15 04:09:17-06
2178,471,1,2022-02-15 04:09:17-06
2179,471,1,2022-02-15 04:09:17-06
2180,471,1,2022-02-15 04:09:17-06
2181,471,2,2022-02-15 04:09:17-06
2182,471,2,2022-02-15 04:09:17-06
2183,471,2,2022-02-15 04:09:17-06
2184,471,2,2022-02-15 04:09:17-06
2185,472,2,2022-02-15 04:09:17-06
2186,472,2,2022-02-15 04:09:17-06
2187,473,1,2022-02-15 04:09:17-06
2188,473,1,2022-02-15 04:09:17-06
2189,473,2,2022-02-15 04:09:17-06
2190,473,2,2022-02-15 04:09:17-06
2191,473,2,2022-02-15 04:09:17-06
2192,474,2,2022-02-15 04:09:17-06
2193,474,2,2022-02-15 04:09:17-06
2194,474,2,2022-02-15 04:09:17-06
2195,474,2,2022-02-15 04:09:17-06
2196,475,2,2022-02-15 04:09:17-06
2197,475,2,2022-02-15 04:09:17-06
2198,476,1,2022-02-15 04:09:17-06
2199,476,1,2022-02-15 04:09:17-06
2200,476,1,2022-02-15 04:09:17-06
2201,476,2,2022-02-15 04:09:17-06
2202,476,2,2022-02-15 04:09:17-06
2203,476,2,2022-02-15 04:09:17-06
2204,476,2,2022-02-15 04:09:17-06
2205,477,2,2022-02-15 04:09:17-06
2206,477,2,2022-02-15 04:09:17-06
2207,477,2,2022-02-15 04:09:17-06
2208,478,1,2022-02-15 04:09:17-06
2209,478,1,2022-02-15 04:09:17-06
2210,478,2,2022-02-15 04:09:17-06
2211,478,2,2022-02-15 04:09:17-06
2212,478,2,2022-02-15 04:09:17-06
2213,479,1,2022-02-15 04:09:17-06
2214,479,1,2022-02-15 04:09:17-06
2215,479,2,2022-02-15 04:09:17-06
2216,479,2,2022-02-15 04:09:17-06
2217,479,2,2022-02-15 04:09:17-06
2218,480,1,2022-02-15 04:09:17-06
2219,480,1,2022-02-15 04:09:17-06
2220,480,2,2022-02-15 04:09:17-06
2221,480,2,2022-02-15 04:09:17-06
2222,481,1,2022-02-15 04:09:17-06
2223,481,1,2022-02-15 04:09:17-06
2224,481,1,2022-02-15 04:09:17-06
2225,481,2,2022-02-15 04:09:17-06
2226,481,2,2022-02-15 04:09:17-06
2227,481,2,2022-02-15 04:09:17-06
2228,482,1,2022-02-15 04:09:17-06
2229,482,1,2022-02-15 04:09:17-06
2230,482,1,2022-02-15 04:09:17-06
2231,483,1,2022-02-15 04:09:17-06
2232,483,1,2022-02-15 04:09:17-06
2233,483,1,2022-02-15 04:09:17-06
2234,483,2,2022-02-15 04:09:17-06
2235,483,2,2022-02-15 04:09:17-06
2236,484,1,2022-02-15 04:09:17-06
2237,484,1,2022-02-15 04:09:17-06
2238,484,1,2022-02-15 04:09:17-06
2239,484,1,2022-02-15 04:09:17-06
2240,484,2,2022-02-15 04:09:17-06
2241,484,2,2022-02-15 04:09:17-06
2242,484,2,2022-02-15 04:09:17-06
2243,485,2,2022-02-15 04:09:17-06
2244,485,2,2022-02-15 04:09:17-06
2245,485,2,2022-02-15 04:09:17-06
2246,486,1,2022-02-15 04:09:17-06
2247,486,1,2022-02-15 04:09:17-06
2248,486,1,2022-02-15 04:09:17-06
2249,486,1,2022-02-15 04:09:17-06
2250,486,2,2022-02-15 04:09:17-06
2251,486,2,2022-02-15 04:09:17-06
2252,487,2,2022-02-15 04:09:17-06
2253,487,2,2022-02-15 04:09:17-06
2254,487,2,2022-02-15 04:09:17-06
2255,488,1,2022-02-15 04:09:17-06
2256,488,1,2022-02-15 04:09:17-06
2257,488,2,2022-02-15 04:09:17-06
2258,488,2,2022-02-15 04:09:17-06
2259,488,2,2022-02-15 04:09:17-06
2260,489,1,2022-02-15 04:09:17-06
2261,489,1,2022-02-15 04:09:17-06
2262,489,1,2022-02-15 04:09:17-06
2263,489,1,2022-02-15 04:09:17-06
2264,489,2,2022-02-15 04:09:17-06
2265,489,2,2022-02-15 04:09:17-06
2266,489,2,2022-02-15 04:09:17-06
2267,489,2,2022-02-15 04:09:17-06
2268,490,1,2022-02-15 04:09:17-06
2269,490,1,2022-02-15 04:09:17-06
2270,491,1,2022-02-15 04:09:17-06
2271,491,1,2022-02-15 04:09:17-06
2272,491,2,2022-02-15 04:09:17-06
2273,491,2,2022-02-15 04:09:17-06
2274,491,2,2022-02-15 04:09:17-06
2275,491,2,2022-02-15 04:09:17-06
2276,492,1,2022-02-15 04:09:17-06
2277,492,1,2022-02-15 04:09:17-06
2278,493,2,2022-02-15 04:09:17-06
2279,493,2,2022-02-15 04:09:17-06
2280,493,2,2022-02-15 04:09:17-06
2281,494,1,2022-02-15 04:09:17-06
2282,494,1,2022-02-15 04:09:17-06
2283,494,1,2022-02-15 04:09:17-06
2284,494,1,2022-02-15 04:09:17-06
2285,494,2,2022-02-15 04:09:17-06
2286,494,2,2022-02-15 04:09:17-06
2287,496,1,2022-02-15 04:09:17-06
2288,496,1,2022-02-15 04:09:17-06
2289,496,2,2022-02-15 04:09:17-06
2290,496,2,2022-02-15 04:09:17-06
2291,496,2,2022-02-15 04:09:17-06
2292,498,1,2022-02-15 04:09:17-06
2293,498,1,2022-02-15 04:09:17-06
2294,499,1,2022-02-15 04:09:17-06
2295,499,1,2022-02-15 04:09:17-06
2296,500,1,2022-02-15 04:09:17-06
2297,500,1,2022-02-15 04:09:17-06
2298,500,1,2022-02-15 04:09:17-06
2299,500,1,2022-02-15 04:09:17-06
2300,500,2,2022-02-15 04:09:17-06
2301,500,2,2022-02-15 04:09:17-06
2302,500,2,2022-02-15 04:09:17-06
2303,500,2,2022-02-15 04:09:17-06
2304,501,1,2022-02-15 04:09:17-06
2305,501,1,2022-02-15 04:09:17-06
2306,501,1,2022-02-15 04:09:17-06
2307,501,2,2022-02-15 04:09:17-06
2308,501,2,2022-02-15 04:09:17-06
2309,502,1,2022-02-15 04:09:17-06
2310,502,1,2022-02-15 04:09:17-06
2311,502,1,2022-02-15 04:09:17-06
2312,502,1,2022-02-15 04:09:17-06
2313,502,2,2022-02-15 04:09:17-06
2314,502,2,2022-02-15 04:09:17-06
2315,502,2,2022-02-15 04:09:17-06
2316,503,1,2022-02-15 04:09:17-06
2317,503,1,2022-02-15 04:09:17-06
2318,503,1,2022-02-15 04:09:17-06
2319,504,1,2022-02-15 04:09:17-06
2320,504,1,2022-02-15 04:09:17-06
2321,504,1,2022-02-15 04:09:17-06
2322,504,1,2022-02-15 04:09:17-06
2323,504,2,2022-02-15 04:09:17-06
2324,504,2,2022-02-15 04:09:17-06
2325,505,2,2022-02-15 04:09:17-06
2326,505,2,2022-02-15 04:09:17-06
2327,505,2,2022-02-15 04:09:17-06
2328,505,2,2022-02-15 04:09:17-06
2329,506,1,2022-02-15 04:09:17-06
2330,506,1,2022-02-15 04:09:17-06
2331,506,1,2022-02-15 04:09:17-06
2332,506,1,2022-02-15 04:09:17-06
2333,506,2,2022-02-15 04:09:17-06
2334,506,2,2022-02-15 04:09:17-06
2335,507,2,2022-02-15 04:09:17-06
2336,507,2,2022-02-15 04:09:17-06
2337,508,2,2022-02-15 04:09:17-06
2338,508,2,2022-02-15 04:09:17-06
2339,508,2,2022-02-15 04:09:17-06
2340,509,2,2022-02-15 04:09:17-06
2341,509,2,2022-02-15 04:09:17-06
2342,509,2,2022-02-15 04:09:17-06
2343,510,1,2022-02-15 04:09:17-06
2344,510,1,2022-02-15 04:09:17-06
2345,510,1,2022-02-15 04:09:17-06
2346,510,1,2022-02-15 04:09:17-06
2347,511,1,2022-02-15 04:09:17-06
2348,511,1,2022-02-15 04:09:17-06
2349,511,2,2022-02-15 04:09:17-06
2350,511,2,2022-02-15 04:09:17-06
2351,511,2,2022-02-15 04:09:17-06
2352,512,1,2022-02-15 04:09:17-06
2353,512,1,2022-02-15 04:09:17-06
2354,512,2,2022-02-15 04:09:17-06
2355,512,2,2022-02-15 04:09:17-06
2356,512,2,2022-02-15 04:09:17-06
2357,512,2,2022-02-15 04:09:17-06
2358,513,2,2022-02-15 04:09:17-06
2359,513,2,2022-02-15 04:09:17-06
2360,514,1,2022-02-15 04:09:17-06
2361,514,1,2022-02-15 04:09:17-06
2362,514,2,2022-02-15 04:09:17-06
2363,514,2,2022-02-15 04:09:17-06
2364,514,2,2022-02-15 04:09:17-06
2365,514,2,2022-02-15 04:09:17-06
2366,515,2,2022-02-15 04:09:17-06
2367,515,2,2022-02-15 04:09:17-06
2368,516,2,2022-02-15 04:09:17-06
2369,516,2,2022-02-15 04:09:17-06
2370,516,2,2022-02-15 04:09:17-06
2371,517,2,2022-02-15 04:09:17-06
2372,517,2,2022-02-15 04:09:17-06
2373,518,1,2022-02-15 04:09:17-06
2374,518,1,2022-02-15 04:09:17-06
2375,518,2,2022-02-15 04:09:17-06
2376,518,2,2022-02-15 04:09:17-06
2377,518,2,2022-02-15 04:09:17-06
2378,518,2,2022-02-15 04:09:17-06
2379,519,2,2022-02-15 04:09:17-06
2380,519,2,2022-02-15 04:09:17-06
2381,519,2,2022-02-15 04:09:17-06
2382,519,2,2022-02-15 04:09:17-06
2383,520,1,2022-02-15 04:09:17-06
2384,520,1,2022-02-15 04:09:17-06
2385,521,1,2022-02-15 04:09:17-06
2386,521,1,2022-02-15 04:09:17-06
2387,521,1,2022-02-15 04:09:17-06
2388,521,1,2022-02-15 04:09:17-06
2389,521,2,2022-02-15 04:09:17-06
2390,521,2,2022-02-15 04:09:17-06
2391,521,2,2022-02-15 04:09:17-06
2392,522,2,2022-02-15 04:09:17-06
2393,522,2,2022-02-15 04:09:17-06
2394,523,1,2022-02-15 04:09:17-06
2395,523,1,2022-02-15 04:09:17-06
2396,524,1,2022-02-15 04:09:17-06
2397,524,1,2022-02-15 04:09:17-06
2398,524,2,2022-02-15 04:09:17-06
2399,524,2,2022-02-15 04:09:17-06
2400,524,2,2022-02-15 04:09:17-06
2401,524,2,2022-02-15 04:09:17-06
2402,525,1,2022-02-15 04:09:17-06
2403,525,1,2022-02-15 04:09:17-06
2404,525,1,2022-02-15 04:09:17-06
2405,525,1,2022-02-15 04:09:17-06
2406,525,2,2022-02-15 04:09:17-06
2407,525,2,2022-02-15 04:09:17-06
2408,525,2,2022-02-15 04:09:17-06
2409,525,2,2022-02-15 04:09:17-06
2410,526,2,2022-02-15 04:09:17-06
2411,526,2,2022-02-15 04:09:17-06
2412,526,2,2022-02-15 04:09:17-06
2413,526,2,2022-02-15 04:09:17-06
2414,527,1,2022-02-15 04:09:17-06
2415,527,1,2022-02-15 04:09:17-06
2416,527,2,2022-02-15 04:09:17-06
2417,527,2,2022-02-15 04:09:17-06
2418,527,2,2022-02-15 04:09:17-06
2419,527,2,2022-02-15 04:09:17-06
2420,528,1,2022-02-15 04:09:17-06
2421,528,1,2022-02-15 04:09:17-06
2422,528,1,2022-02-15 04:09:17-06
2423,529,1,2022-02-15 04:09:17-06
2424,529,1,2022-02-15 04:09:17-06
2425,529,1,2022-02-15 04:09:17-06
2426,529,1,2022-02-15 04:09:17-06
2427,530,1,2022-02-15 04:09:17-06
2428,530,1,2022-02-15 04:09:17-06
2429,530,1,2022-02-15 04:09:17-06
2430,531,1,2022-02-15 04:09:17-06
2431,531,1,2022-02-15 04:09:17-06
2432,531,1,2022-02-15 04:09:17-06
2433,531,1,2022-02-15 04:09:17-06
2434,531,2,2022-02-15 04:09:17-06
2435,531,2,2022-02-15 04:09:17-06
2436,531,2,2022-02-15 04:09:17-06
2437,531,2,2022-02-15 04:09:17-06
2438,532,2,2022-02-15 04:09:17-06
2439,532,2,2022-02-15 04:09:17-06
2440,532,2,2022-02-15 04:09:17-06
2441,532,2,2022-02-15 04:09:17-06
2442,533,1,2022-02-15 04:09:17-06
2443,533,1,2022-02-15 04:09:17-06
2444,533,1,2022-02-15 04:09:17-06
2445,534,1,2022-02-15 04:09:17-06
2446,534,1,2022-02-15 04:09:17-06
2447,534,2,2022-02-15 04:09:17-06
2448,534,2,2022-02-15 04:09:17-06
2449,534,2,2022-02-15 04:09:17-06
2450,535,1,2022-02-15 04:09:17-06
2451,535,1,2022-02-15 04:09:17-06
2452,535,1,2022-02-15 04:09:17-06
2453,535,1,2022-02-15 04:09:17-06
2454,536,1,2022-02-15 04:09:17-06
2455,536,1,2022-02-15 04:09:17-06
2456,536,1,2022-02-15 04:09:17-06
2457,536,2,2022-02-15 04:09:17-06
2458,536,2,2022-02-15 04:09:17-06
2459,537,2,2022-02-15 04:09:17-06
2460,537,2,2022-02-15 04:09:17-06
2461,537,2,2022-02-15 04:09:17-06
2462,538,2,2022-02-15 04:09:17-06
2463,538,2,2022-02-15 04:09:17-06
2464,538,2,2022-02-15 04:09:17-06
2465,539,1,2022-02-15 04:09:17-06
2466,539,1,2022-02-15 04:09:17-06
2467,540,1,2022-02-15 04:09:17-06
2468,540,1,2022-02-15 04:09:17-06
2469,540,1,2022-02-15 04:09:17-06
2470,541,2,2022-02-15 04:09:17-06
2471,541,2,2022-02-15 04:09:17-06
2472,542,1,2022-02-15 04:09:17-06
2473,542,1,2022-02-15 04:09:17-06
2474,542,1,2022-02-15 04:09:17-06
2475,542,1,2022-02-15 04:09:17-06
2476,542,2,2022-02-15 04:09:17-06
2477,542,2,2022-02-15 04:09:17-06
2478,543,1,2022-02-15 04:09:17-06
2479,543,1,2022-02-15 04:09:17-06
2480,544,1,2022-02-15 04:09:17-06
2481,544,1,2022-02-15 04:09:17-06
2482,544,2,2022-02-15 04:09:17-06
2483,544,2,2022-02-15 04:09:17-06
2484,545,1,2022-02-15 04:09:17-06
2485,545,1,2022-02-15 04:09:17-06
2486,545,1,2022-02-15 04:09:17-06
2487,545,1,2022-02-15 04:09:17-06
2488,545,2,2022-02-15 04:09:17-06
2489,545,2,2022-02-15 04:09:17-06
2490,546,2,2022-02-15 04:09:17-06
2491,546,2,2022-02-15 04:09:17-06
2492,546,2,2022-02-15 04:09:17-06
2493,546,2,2022-02-15 04:09:17-06
2494,547,2,2022-02-15 04:09:17-06
2495,547,2,2022-02-15 04:09:17-06
2496,548,1,2022-02-15 04:09:17-06
2497,548,1,2022-02-15 04:09:17-06
2498,549,1,2022-02-15 04:09:17-06
2499,549,1,2022-02-15 04:09:17-06
2500,549,2,2022-02-15 04:09:17-06
2501,549,2,2022-02-15 04:09:17-06
2502,550,1,2022-02-15 04:09:17-06
2503,550,1,2022-02-15 04:09:17-06
2504,550,1,2022-02-15 04:09:17-06
2505,551,1,2022-02-15 04:09:17-06
2506,551,1,2022-02-15 04:09:17-06
2507,551,1,2022-02-15 04:09:17-06
2508,551,2,2022-02-15 04:09:17-06
2509,551,2,2022-02-15 04:09:17-06
2510,551,2,2022-02-15 04:09:17-06
2511,552,2,2022-02-15 04:09:17-06
2512,552,2,2022-02-15 04:09:17-06
2513,552,2,2022-02-15 04:09:17-06
2514,552,2,2022-02-15 04:09:17-06
2515,553,2,2022-02-15 04:09:17-06
2516,553,2,2022-02-15 04:09:17-06
2517,553,2,2022-02-15 04:09:17-06
2518,554,1,2022-02-15 04:09:17-06
2519,554,1,2022-02-15 04:09:17-06
2520,554,1,2022-02-15 04:09:17-06
2521,554,1,2022-02-15 04:09:17-06
2522,554,2,2022-02-15 04:09:17-06
2523,554,2,2022-02-15 04:09:17-06
2524,554,2,2022-02-15 04:09:17-06
2525,555,1,2022-02-15 04:09:17-06
2526,555,1,2022-02-15 04:09:17-06
2527,555,1,2022-02-15 04:09:17-06
2528,555,2,2022-02-15 04:09:17-06
2529,555,2,2022-02-15 04:09:17-06
2530,555,2,2022-02-15 04:09:17-06
2531,555,2,2022-02-15 04:09:17-06
2532,556,1,2022-02-15 04:09:17-06
2533,556,1,2022-02-15 04:09:17-06
2534,556,1,2022-02-15 04:09:17-06
2535,556,2,2022-02-15 04:09:17-06
2536,556,2,2022-02-15 04:09:17-06
2537,556,2,2022-02-15 04:09:17-06
2538,556,2,2022-02-15 04:09:17-06
2539,557,1,2022-02-15 04:09:17-06
2540,557,1,2022-02-15 04:09:17-06
2541,557,2,2022-02-15 04:09:17-06
2542,557,2,2022-02-15 04:09:17-06
2543,557,2,2022-02-15 04:09:17-06
2544,558,2,2022-02-15 04:09:17-06
2545,558,2,2022-02-15 04:09:17-06
2546,559,1,2022-02-15 04:09:17-06
2547,559,1,2022-02-15 04:09:17-06
2548,559,1,2022-02-15 04:09:17-06
2549,559,1,2022-02-15 04:09:17-06
2550,559,2,2022-02-15 04:09:17-06
2551,559,2,2022-02-15 04:09:17-06
2552,559,2,2022-02-15 04:09:17-06
2553,559,2,2022-02-15 04:09:17-06
2554,560,1,2022-02-15 04:09:17-06
2555,560,1,2022-02-15 04:09:17-06
2556,560,1,2022-02-15 04:09:17-06
2557,560,2,2022-02-15 04:09:17-06
2558,560,2,2022-02-15 04:09:17-06
2559,561,1,2022-02-15 04:09:17-06
2560,561,1,2022-02-15 04:09:17-06
2561,561,1,2022-02-15 04:09:17-06
2562,561,1,2022-02-15 04:09:17-06
2563,562,1,2022-02-15 04:09:17-06
2564,562,1,2022-02-15 04:09:17-06
2565,562,1,2022-02-15 04:09:17-06
2566,562,1,2022-02-15 04:09:17-06
2567,562,2,2022-02-15 04:09:17-06
2568,562,2,2022-02-15 04:09:17-06
2569,563,1,2022-02-15 04:09:17-06
2570,563,1,2022-02-15 04:09:17-06
2571,563,1,2022-02-15 04:09:17-06
2572,563,1,2022-02-15 04:09:17-06
2573,563,2,2022-02-15 04:09:17-06
2574,563,2,2022-02-15 04:09:17-06
2575,563,2,2022-02-15 04:09:17-06
2576,564,2,2022-02-15 04:09:17-06
2577,564,2,2022-02-15 04:09:17-06
2578,564,2,2022-02-15 04:09:17-06
2579,565,1,2022-02-15 04:09:17-06
2580,565,1,2022-02-15 04:09:17-06
2581,566,1,2022-02-15 04:09:17-06
2582,566,1,2022-02-15 04:09:17-06
2583,567,1,2022-02-15 04:09:17-06
2584,567,1,2022-02-15 04:09:17-06
